# ::id 379002
# ::tok In Jarhead , Gyllenhaal played against his usual " sensitive yet disturbed " type by displaying an aggressive masculinity as a violent U.S. Marine during the first Gulf War .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.2 4-1.1.3 5-1.1.4.1 6-1.1.4.2.1 7-1.1.4.2.2 9-1.1.4.3.2.2 10-1.1.4.3.1 11-1.1.4.3.3.1 13-1.1.4.2.3 14-1.2 15-1.3.1 17-1.3.2.2 18-1.3.2.3 19-1.4 21-1.5.3 22-1.5.2.2 23-1.5.2.3 24-1.5.1.1 26-1.5.1.3 27-1.5.1.4 28-1.5.1.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v7 / label
                  :R (v16 / label~e.0)
                  :C (v17 / label~e.1))
           :A (v8 / label~e.3)
           :P (v9 / label~e.4)
           :A (v10 / label
                   :R (v18 / label~e.5)
                   :E (v19 / label
                           :E (v29 / label~e.6)
                           :E (v30 / label~e.7)
                           :C (v31 / label~e.13))
                   :C (v20 / label
                           :L (v32 / label~e.10)
                           :H (v33 / label
                                   :A (v35 / label)
                                   :S (v36 / label~e.9))
                           :H (v34 / label
                                   :S (v37 / label~e.11)
                                   :A v35))))
    :L (v3 / label~e.14)
    :H (v4 / label
           :P (v11 / label~e.15)
           :A (v12 / label
                   :E (v21 / label~e.17)
                   :C (v22 / label~e.18))
           :A v8)
    :L (v5 / label~e.19)
    :H (v6 / label
           :T (v13 / label
                   :R (v23 / label~e.24)
                   :Q (v24 / label~e.26)
                   :E (v25 / label~e.27)
                   :C (v26 / label~e.28))
           :A (v14 / label
                   :A (v27 / label~e.22)
                   :A (v28 / label~e.23))
           :P (v15 / label~e.21)))
