# ::id 233001
# ::tok He has been the inspiration for manga such as Dragon Ball ( including a character with the alias " Jackie Chun " ) , the character Lei Wulong in Tekken and the fighting - type Pokémon Hitmonchan .
# ::alignments 0-1.1.1 4-1.1.5 5-1.1.6.1 6-1.1.6.2.1.1 7-1.1.6.2.1.2.1.1 8-1.1.6.2.1.2.1.2 9-1.1.6.2.1.2.2 10-1.1.6.2.1.2.2 12-1.1.6.2.1.2.3.2 14-1.1.6.2.1.2.3.3.2 15-1.1.6.2.1.2.3.3.3.1 17-1.1.6.2.1.2.3.3.3.3 19-1.1.6.2.1.2.3.3.4 20-1.1.6.2.1.2.3.3.4 25-1.1.6.2.2.2 26-1.1.6.2.2.3 27-1.1.6.2.2.3 28-1.1.6.2.2.4.1 29-1.1.6.2.2.4.2 30-1.1.6.2.3 32-1.1.6.2.4.2.1.1 34-1.1.6.2.4.2.1.2 35-1.1.6.2.4.2.2 36-1.1.6.2.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.4)
           :A (v5 / label
                  :R (v6 / label~e.5)
                  :C (v7 / label
                         :C (v8 / label
                                :C (v12 / label~e.6)
                                :E (v13 / label
                                        :R (v19 / label
                                                :C (v26 / label~e.7)
                                                :R (v27 / label~e.8))
                                        :C (v20 / label~e.9,10)
                                        :E (v21 / label
                                                :A v20
                                                :S (v28 / label~e.12)
                                                :A (v29 / label
                                                        :A (v32 / label~e.14)
                                                        :S (v33 / label
                                                                :R (v35 / label~e.15)
                                                                :C (v36 / label~e.17))
                                                        :A (v34 / label~e.19,20)))))
                         :C (v9 / label
                                :E (v14 / label~e.25)
                                :C (v15 / label~e.26,27)
                                :E (v16 / label
                                        :R (v22 / label~e.28)
                                        :C (v23 / label~e.29)))
                         :N (v10 / label~e.30)
                         :C (v11 / label
                                 :E (v17 / label
                                         :E (v24 / label
                                                 :C (v30 / label~e.32)
                                                 :E (v31 / label~e.34))
                                         :C (v25 / label~e.35))
                                 :C (v18 / label~e.36))))))
