# ::id 461010
# ::tok However , despite having almost always reported from the scene of any major news story , Jennings was sidelined by an upper respiratory infection in late December 2004 ; he was forced to anchor from New York during the aftermath of the Asian tsunami , while his competitors traveled to the region .
# ::alignments 0-1.1 2-1.2 4-1.3.3.1 5-1.3.3.2 6-1.3.4 7-1.3.5.1 8-1.3.5.2 9-1.3.5.3 10-1.3.5.4.1 11-1.3.5.4.2 12-1.3.5.4.3 13-1.3.5.4.4 14-1.3.5.4.5 16-1.3.1 18-1.4.3 19-1.4.4.1 20-1.4.4.2 21-1.4.4.3.1 22-1.4.4.3.2 23-1.4.4.4 24-1.4.5.1 25-1.4.5.2 26-1.4.5.3.1 27-1.4.5.3.2 29-1.5.1 31-1.5.3 33-1.5.5 34-1.5.6.1 35-1.5.6.2 36-1.5.6.2 37-1.6 38-1.7.1.1 39-1.7.1.2 40-1.7.2.1 41-1.7.2.2 42-1.7.2.3 43-1.7.2.4 45-1.8 46-1.9.1.1 47-1.9.1.2 48-1.9.2 49-1.9.3.1 50-1.9.3.2 51-1.9.3.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :L (v3 / label~e.2)
    :H (v4 / label
           :A (v11 / label~e.16)
           :D (v12 / label
                   :E (v27 / label~e.4)
                   :C (v28 / label~e.5))
           :P (v13 / label~e.6)
           :A (v14 / label
                   :R (v29 / label~e.7)
                   :E (v30 / label~e.8)
                   :C (v31 / label~e.9)
                   :E (v32 / label
                           :R (v53 / label~e.10)
                           :E (v54 / label~e.11)
                           :E (v55 / label~e.12)
                           :E (v56 / label~e.13)
                           :C (v57 / label~e.14))))
    :H (v5 / label
           :A v11
           :S (v15 / label~e.18)
           :A (v16 / label
                   :R (v33 / label~e.19)
                   :E (v34 / label~e.20)
                   :E (v35 / label
                           :E (v58 / label~e.21)
                           :C (v59 / label~e.22))
                   :C (v36 / label~e.23))
           :T (v17 / label
                   :R (v37 / label~e.24)
                   :E (v38 / label~e.25)
                   :C (v39 / label
                           :C (v60 / label~e.26)
                           :C (v61 / label~e.27))))
    :H (v6 / label
           :A (v18 / label~e.29)
           :D (v19 / label~e.31)
           :P (v20 / label~e.33)
           :A (v21 / label
                   :R (v40 / label~e.34)
                   :C (v41 / label~e.35,36)))
    :L (v7 / label~e.37)
    :H (v8 / label
           :P (v22 / label
                   :E (v42 / label~e.38)
                   :C (v43 / label~e.39))
           :A (v23 / label
                   :R (v44 / label~e.40)
                   :E (v45 / label~e.41)
                   :E (v46 / label~e.42)
                   :C (v47 / label~e.43)))
    :L (v9 / label~e.45)
    :H (v10 / label
            :A (v24 / label
                    :A (v48 / label~e.46)
                    :A (v49 / label~e.47))
            :P (v25 / label~e.48)
            :A (v26 / label
                    :R (v50 / label~e.49)
                    :E (v51 / label~e.50)
                    :C (v52 / label~e.51))))
