# ::id 520006
# ::tok Named after both her parents and baptized at a local Episcopal church , " Baby " ( as she was called by her parents and sisters ) shared her family 's flair for song and dance .
# ::alignments 0-1.1.3 1-1.1.4.1 2-1.1.4.2 3-1.1.4.3.1 4-1.1.4.3.2 5-1.2 6-1.3.3 7-1.3.4.1 9-1.3.4.3 10-1.3.4.4 11-1.3.4.5 14-1.1.1 17-1.4.2.2.2 18-1.4.2.2.3 20-1.4.2.2.5 21-1.4.2.2.6.1 22-1.4.2.2.6.2 23-1.4.2.2.6.3.1 24-1.4.2.2.6.3.2 25-1.4.2.2.6.3.3 27-1.4.3 28-1.4.4.1.1 29-1.4.4.1.2.1 30-1.4.4.1.2.2 31-1.4.4.2 32-1.4.4.3.1 33-1.4.4.3.2.1 34-1.4.4.3.2.2 35-1.4.4.3.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label~e.14)
           :A (v7 / label)
           :P (v8 / label~e.0)
           :A (v9 / label
                  :R (v16 / label~e.1)
                  :Q (v17 / label~e.2)
                  :C (v18 / label
                          :A (v27 / label~e.3)
                          :S (v28 / label~e.4))))
    :L (v3 / label~e.5)
    :H (v4 / label
           :A v6
           :A (v10 / label)
           :P (v11 / label~e.6)
           :A (v12 / label
                   :R (v19 / label~e.7)
                   :E (v20 / label~e.9)
                   :E (v21 / label~e.10)
                   :C (v22 / label~e.11)))
    :H (v5 / label
           :A (v13 / label
                   :C v6
                   :E (v23 / label
                           :A v6
                           :R (v29 / label~e.17)
                           :A (v30 / label~e.18)
                           :P (v31 / label~e.20)
                           :A (v32 / label
                                   :R (v37 / label~e.21)
                                   :A (v38 / label~e.22)
                                   :S (v39 / label
                                           :C (v45 / label~e.23)
                                           :N (v46 / label~e.24)
                                           :C (v47 / label~e.25)))))
           :S (v14 / label~e.27)
           :A (v15 / label
                   :A (v24 / label
                           :A (v33 / label~e.28)
                           :S (v34 / label
                                   :C (v40 / label~e.29)
                                   :R (v41 / label~e.30)))
                   :S (v25 / label~e.31)
                   :A (v26 / label
                           :R (v35 / label~e.32)
                           :C (v36 / label
                                   :C (v42 / label~e.33)
                                   :N (v43 / label~e.34)
                                   :C (v44 / label~e.35))))))
