# ::id 236004
# ::tok Some fellow actors and directors told local newspapers that they were also upset by his remarks .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3.1.1 3-1.1.1.3.2 4-1.1.1.3.3.1 5-1.1.2 6-1.1.3.1 7-1.1.3.2 8-1.1.4.4 9-1.1.4.5.1 11-1.1.4.5.2 12-1.1.4.2 13-1.1.4.3.1 14-1.1.4.3.2 15-1.1.4.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0)
                  :E (v8 / label~e.1)
                  :C (v9 / label
                         :C (v16 / label
                                 :A (v24 / label~e.2))
                         :N (v17 / label~e.3)
                         :C (v18 / label
                                 :A (v25 / label~e.4))))
           :P (v4 / label~e.5)
           :A (v5 / label
                  :E (v10 / label~e.6)
                  :C (v11 / label~e.7))
           :A (v6 / label
                  :P (v12 / label~e.12)
                  :A (v13 / label
                          :R (v19 / label~e.13)
                          :A (v20 / label~e.14)
                          :P (v21 / label~e.15))
                  :R (v14 / label~e.8)
                  :A (v15 / label
                          :C (v22 / label~e.9)
                          :E (v23 / label~e.11)))))
