# ::id 547000
# ::tok In the 1960s , Warner kept pace with rapid changes in the industry and played a key role in developing films that were commercial and critical successes .
# ::alignments 0-1.1.1.1 2-1.1.1.3 4-1.1.2 5-1.1.3 6-1.1.3 7-1.1.4.1 8-1.1.4.2.1 9-1.1.4.2.2 10-1.1.4.2.3.1 12-1.1.4.2.3.3 13-1.2 14-1.3.2 16-1.3.3.2 17-1.3.3.3 18-1.3.4.3 19-1.3.4.1 20-1.3.4.2.1 21-1.3.4.2.2.2 23-1.3.4.2.2.4.1 24-1.3.4.2.2.4.2 25-1.3.4.2.2.4.3 26-1.3.4.2.2.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v5 / label
                  :R (v12 / label~e.0)
                  :C (v13 / label~e.2))
           :A (v6 / label~e.4)
           :P (v7 / label~e.5,6)
           :A (v8 / label
                  :R (v14 / label~e.7)
                  :C (v15 / label
                          :D (v21 / label~e.8)
                          :P (v22 / label~e.9)
                          :A (v23 / label
                                  :R (v26 / label~e.10)
                                  :C (v27 / label~e.12)))))
    :L (v3 / label~e.13)
    :H (v4 / label
           :A v6
           :P (v9 / label~e.14)
           :A (v10 / label
                   :E (v16 / label~e.16)
                   :C (v17 / label~e.17))
           :A (v11 / label
                   :P (v18 / label~e.19)
                   :A (v19 / label
                           :C (v24 / label~e.20)
                           :E (v25 / label
                                   :A v24
                                   :R (v28 / label~e.21)
                                   :A (v29 / label
                                           :C (v31 / label~e.23)
                                           :N (v32 / label~e.24)
                                           :C (v33 / label~e.25))
                                   :P (v30 / label~e.26)))
                   :R (v20 / label~e.18))))
