# ::id 202005
# ::tok His mentor William Goldman has commented that normally in visual media speeches are avoided , but that Sorkin has a talent for dialogue and gets away with breaking this rule .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.2 3-1.1.1.2 5-1.1.3 6-1.1.4.6 7-1.1.4.7.1 8-1.1.4.7.2.1 9-1.1.4.7.2.2 10-1.1.4.7.2.3 11-1.1.4.7.3.1 13-1.1.4.7.5 15-1.1.4.8 16-1.1.4.1 17-1.1.4.2.1 19-1.1.4.2.2.2 20-1.1.4.2.2.3 21-1.1.4.2.3.1 22-1.1.4.2.3.2 23-1.1.4.3 24-1.1.4.4.1 25-1.1.4.4.1 26-1.1.4.4.2.1 27-1.1.4.4.2.2 28-1.1.4.4.2.3.1 29-1.1.4.4.2.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v6 / label
                         :A (v15 / label~e.0)
                         :S (v16 / label~e.1))
                  :C (v7 / label~e.2,3))
           :P (v4 / label~e.5)
           :A (v5 / label
                  :R (v8 / label~e.16)
                  :H (v9 / label
                         :A (v17 / label~e.17)
                         :P (v18 / label
                                 :E (v26 / label~e.19)
                                 :C (v27 / label~e.20))
                         :A (v19 / label
                                 :R (v28 / label~e.21)
                                 :C (v29 / label~e.22)))
                  :L (v10 / label~e.23)
                  :H (v11 / label
                          :P (v20 / label~e.24,25)
                          :A (v21 / label
                                  :R (v30 / label~e.26)
                                  :P (v31 / label~e.27)
                                  :A (v32 / label
                                          :E (v37 / label~e.28)
                                          :C (v38 / label~e.29))
                                  :A v17)
                          :A v17)
                  :R (v12 / label~e.6)
                  :H (v13 / label
                          :D (v22 / label~e.7)
                          :A (v23 / label
                                  :R (v33 / label~e.8)
                                  :E (v34 / label~e.9)
                                  :C (v35 / label~e.10))
                          :A (v24 / label
                                  :P (v36 / label~e.11))
                          :P (v25 / label~e.13))
                  :L (v14 / label~e.15))))
