# ::id 659014
# ::tok She began living in a one bedroom studio in Manhattan , which she shared with four other female students .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.6 5-1.1.4.1.1 6-1.1.4.1.2 7-1.1.4.2 8-1.1.4.3.1 9-1.1.4.3.2 11-1.1.4.4.1 12-1.1.4.4.2 13-1.1.4.4.3 14-1.1.4.4.4.1 15-1.1.4.4.4.2 16-1.1.4.4.4.3 17-1.1.4.4.4.4 18-1.1.4.4.4.5.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.1)
           :P (v5 / label~e.2)
           :A (v6 / label
                  :E (v7 / label
                         :Q (v12 / label~e.5)
                         :C (v13 / label~e.6))
                  :C (v8 / label~e.7)
                  :E (v9 / label
                         :R (v14 / label~e.8)
                         :C (v15 / label~e.9))
                  :E (v10 / label
                          :R (v16 / label~e.11)
                          :A (v17 / label~e.12)
                          :P (v18 / label~e.13)
                          :A (v19 / label
                                  :R (v20 / label~e.14)
                                  :Q (v21 / label~e.15)
                                  :E (v22 / label~e.16)
                                  :E (v23 / label~e.17)
                                  :C (v24 / label
                                          :A (v25 / label~e.18))))
                  :R (v11 / label~e.3))))
