# ::id 521005
# ::tok Their final on - screen appearance came in 1935 , in another short entitled La Fiesta de Santa Barbara .
# ::alignments 0-1.1.3 1-1.1.4 2-1.1.5.1 4-1.1.5.2 5-1.1.6 6-1.1.7 7-1.1.8.1 8-1.1.8.2 10-1.1.1.1 11-1.1.1.2 12-1.1.1.3 13-1.1.1.4.2 14-1.1.1.4.3 15-1.1.1.4.3 16-1.1.1.4.3 17-1.1.1.4.3 18-1.1.1.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :R (v10 / label~e.10)
                  :E (v11 / label~e.11)
                  :C (v12 / label~e.12)
                  :E (v13 / label
                          :A v12
                          :S (v18 / label~e.13)
                          :A (v19 / label~e.14,15,16,17,18)))
           :A (v4 / label~e.0)
           :D (v5 / label~e.1)
           :A (v6 / label
                  :R (v14 / label~e.2)
                  :C (v15 / label~e.4))
           :P (v7 / label~e.5)
           :D (v8 / label~e.6)
           :T (v9 / label
                  :R (v16 / label~e.7)
                  :C (v17 / label~e.8))))
