# ::id 208011
# ::tok In 1984 , Hoffman starred as Willy Loman in the Broadway revival of the 1949 Arthur Miller play , Death of a Salesman , a role he reprised in a TV movie of the same name , for which he won the 1985 Emmy Award in the category of Outstanding Lead Actor in a TV Movie or Miniseries .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.2 4-1.1.3 5-1.1.4.1 6-1.1.4.2 7-1.1.4.2 8-1.1.6.1 10-1.1.6.3 11-1.1.6.4 12-1.1.6.5.1 14-1.1.6.5.3.1.3 15-1.1.6.5.3.2.2 16-1.1.6.5.3.2.2 17-1.1.6.5.3.3 19-1.1.6.5.4 20-1.1.6.5.4 21-1.1.6.5.4 22-1.1.6.5.4 25-1.1.4.3.2 26-1.1.4.3.3.2 27-1.1.4.3.3.3 28-1.1.4.3.3.4.1 30-1.1.4.3.3.4.3 31-1.1.4.3.3.4.4 32-1.1.4.3.3.4.5.1 34-1.1.4.3.3.4.5.3 35-1.1.4.3.3.4.5.4 37-1.1.4.3.4.1.1 38-1.1.4.3.4.2 39-1.1.4.3.4.3 40-1.1.4.3.4.4 42-1.1.4.3.4.5.2.3 43-1.1.4.3.4.5.3 44-1.1.4.3.4.5.4 45-1.1.4.3.4.5.5.1 47-1.1.4.3.4.5.5.3 48-1.1.4.3.4.5.5.4 49-1.1.4.3.4.5.5.5 50-1.1.4.3.4.5.5.6 51-1.1.4.3.4.5.5.7 52-1.1.4.3.4.5.5.8.1 54-1.1.4.3.4.5.5.8.2.1.2 55-1.1.4.3.4.5.5.8.2.1.3 56-1.1.4.3.4.5.5.8.2.2 57-1.1.4.3.4.5.5.8.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v8 / label~e.0)
                  :C (v9 / label~e.1))
           :A (v4 / label~e.3)
           :P (v5 / label~e.4)
           :A (v6 / label
                  :R (v10 / label~e.5)
                  :C (v11 / label~e.6,7)
                  :E (v12 / label
                          :C (v17 / label~e.25)
                          :E (v18 / label
                                  :A v17
                                  :A (v23 / label~e.26)
                                  :P (v24 / label~e.27)
                                  :A (v25 / label
                                          :R (v34 / label~e.28)
                                          :E (v35 / label~e.30)
                                          :C (v36 / label~e.31)
                                          :E (v37 / label
                                                  :R (v46 / label~e.32)
                                                  :E (v47 / label~e.34)
                                                  :C (v48 / label~e.35))))
                          :E (v19 / label
                                  :A (v26 / label
                                          :R (v38 / label~e.37)
                                          :C v36)
                                  :R (v27 / label~e.38)
                                  :A (v28 / label~e.39)
                                  :P (v29 / label~e.40)
                                  :A (v30 / label
                                          :E (v39 / label
                                                  :A (v41 / label~e.44)
                                                  :P (v49 / label)
                                                  :T (v50 / label~e.42))
                                          :E (v40 / label~e.43)
                                          :C v41
                                          :E (v42 / label
                                                  :R (v51 / label~e.45)
                                                  :E (v52 / label~e.47)
                                                  :R (v53 / label~e.48)
                                                  :E (v54 / label~e.49)
                                                  :E (v55 / label~e.50)
                                                  :C (v56 / label~e.51)
                                                  :E (v57 / label
                                                          :R (v58 / label~e.52)
                                                          :C (v59 / label
                                                                  :C (v60 / label
                                                                          :E (v63 / label~e.54)
                                                                          :C (v64 / label~e.55))
                                                                  :N (v61 / label~e.56)
                                                                  :C (v62 / label~e.57))))))))
           :A (v7 / label
                  :R (v13 / label~e.8)
                  :A (v14 / label~e.10)
                  :P (v15 / label~e.11)
                  :A (v16 / label
                          :R (v20 / label~e.12)
                          :E (v21 / label
                                  :E (v31 / label
                                          :A (v33 / label~e.17)
                                          :P (v43 / label)
                                          :T (v44 / label~e.14))
                                  :E (v32 / label
                                          :A v33
                                          :A (v45 / label~e.15,16))
                                  :C v33)
                          :C (v22 / label~e.19,20,21,22)))))
