# ::id 201006
# ::tok The Seattle Post - Intelligencer 's TV critic John Levesque has commented that Sorkin 's writing process " can make for ill - advised plot developments " . Further complicating the matter , in television , Sorkin will have a hand in writing every episode , rarely letting other writers earn full credit on a script .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.1 2-1.1.1.1.1 4-1.1.1.1.1 5-1.1.1.1.2 6-1.1.1.2 7-1.1.1.3 8-1.1.1.4 9-1.1.1.4 11-1.1.3 12-1.1.4.1 13-1.1.4.2.1.1 14-1.1.4.2.1.2 15-1.1.4.2.2.1 19-1.1.4.3.2 21-1.1.4.5.1 23-1.1.4.5.2 24-1.1.4.6.1 25-1.1.4.6.2 28-1.2.1.2 29-1.2.1.3 30-1.2.1.4.1 31-1.2.1.4.2 33-1.2.2.1 34-1.2.2.2 36-1.2.3 39-1.2.5.2 40-1.2.5.3 42-1.2.7 43-1.2.8.1 44-1.2.8.2 46-1.3.5 47-1.3.1 48-1.3.2.1 49-1.3.2.2 50-1.3.3.1 51-1.3.3.2.1 52-1.3.3.2.2 53-1.3.3.3.1 54-1.3.3.3.2 55-1.3.3.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :A (v18 / label
                          :C (v41 / label~e.0,1,2,4)
                          :R (v42 / label~e.5))
                  :A (v19 / label~e.6)
                  :P (v20 / label~e.7)
                  :A (v21 / label~e.8,9))
           :P (v6 / label~e.11)
           :A (v7 / label
                  :R (v22 / label~e.12)
                  :A (v23 / label
                          :A (v43 / label
                                  :C (v57 / label~e.13)
                                  :R (v58 / label~e.14))
                          :P (v44 / label
                                  :C (v59 / label~e.15)))
                  :D (v24 / label
                          :C (v45 / label~e.19))
                  :S (v25 / label
                          :E (v46 / label~e.21)
                          :C (v47 / label~e.23))
                  :A (v26 / label
                          :A (v48 / label~e.24)
                          :P (v49 / label~e.25))))
    :H (v3 / label
           :A (v8 / label
                  :A (v11 / label
                          :E (v32 / label~e.39)
                          :C (v33 / label~e.40))
                  :D (v27 / label~e.28)
                  :P (v28 / label~e.29)
                  :A (v29 / label
                          :E (v50 / label~e.30)
                          :C (v51 / label~e.31)))
           :A (v9 / label
                  :R (v30 / label~e.33)
                  :C (v31 / label~e.34))
           :A (v10 / label~e.36)
           :D v11
           :P (v12 / label~e.42)
           :A (v13 / label
                   :E (v34 / label~e.43)
                   :C (v35 / label~e.44)))
    :H (v4 / label
           :P (v14 / label~e.47)
           :A (v15 / label
                   :E (v36 / label~e.48)
                   :C (v37 / label~e.49))
           :A (v16 / label
                   :P (v38 / label~e.50)
                   :A (v39 / label
                           :E (v52 / label~e.51)
                           :C (v53 / label~e.52))
                   :A (v40 / label
                           :R (v54 / label~e.53)
                           :E (v55 / label~e.54)
                           :C (v56 / label~e.55))
                   :A v37)
           :A v10
           :T (v17 / label~e.46)))
