# ::id 210006
# ::tok In 2008 , although he was reluctant to perform in an animated film , Hoffman had a prominent role as Shifu in the acclaimed film Kung Fu Panda , which was praised in part for his comedic chemistry with Jack Black ( whom he tutored in acting for an important scene ) and his character 's poignantly complex relationship with the story 's villain .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.2 4-1.3.5 6-1.3.1 8-1.3.3 9-1.3.4.1 11-1.3.4.3 12-1.3.4.4 14-1.1.2 17-1.1.4 18-1.1.3.3 19-1.1.5.1 20-1.1.5.2 21-1.1.6.1 23-1.1.6.2.2.2 24-1.1.6.2.3 25-1.1.6.3 26-1.1.6.3 27-1.1.6.3 29-1.1.6.4.2 31-1.1.6.4.4 32-1.1.6.4.5.1.1.1 33-1.1.6.4.5.1.1.2 34-1.1.6.4.5.1.2 35-1.1.6.4.5.2.1.1 36-1.1.6.4.5.2.1.2 37-1.1.6.4.5.2.1.3 38-1.1.6.4.5.2.1.4.1 39-1.1.6.4.5.2.1.4.2 40-1.1.6.4.5.2.1.4.2 42-1.1.6.4.5.2.1.4.3.1 43-1.1.6.4.5.2.1.4.3.2.2 44-1.1.6.4.5.2.1.4.3.2.3 45-1.1.6.4.5.2.1.4.3.2.4.1 46-1.1.6.4.5.2.1.4.3.2.4.2.1 47-1.1.6.4.5.2.1.4.3.3 49-1.1.6.4.5.2.1.4.3.4.2 50-1.1.6.4.5.2.1.4.3.4.1.2 52-1.1.6.4.5.2.2 53-1.1.6.4.5.2.3.1.1 54-1.1.6.4.5.2.3.1.2 55-1.1.6.4.5.2.3.1.3 56-1.1.6.4.5.2.3.2.1 57-1.1.6.4.5.2.3.2.2 58-1.1.6.4.5.2.3.3 59-1.1.6.4.5.2.3.4.1 61-1.1.6.4.5.2.3.4.3.1 62-1.1.6.4.5.2.3.4.3.2 63-1.1.6.4.5.2.3.4.4.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v5 / label
                  :R (v15 / label~e.0)
                  :C (v16 / label~e.1))
           :A (v6 / label~e.14)
           :P (v7 / label
                  :C (v17 / label~e.18))
           :D (v8 / label~e.17)
           :A (v9 / label
                  :R (v18 / label~e.19)
                  :C (v19 / label~e.20))
           :A (v10 / label
                   :R (v20 / label~e.21)
                   :E (v21 / label
                           :E (v27 / label
                                   :A (v28 / label~e.24)
                                   :P (v32 / label~e.23))
                           :C v28)
                   :C (v22 / label~e.25,26,27)
                   :E (v23 / label
                           :A v22
                           :R (v29 / label~e.29)
                           :P (v30 / label~e.31)
                           :A (v31 / label
                                   :R (v33 / label
                                           :E (v35 / label
                                                   :R (v40 / label~e.32)
                                                   :C (v41 / label~e.33))
                                           :C (v36 / label~e.34))
                                   :C (v34 / label
                                           :C (v37 / label
                                                   :A (v42 / label~e.35)
                                                   :D (v43 / label~e.36)
                                                   :S (v44 / label~e.37)
                                                   :A (v45 / label
                                                           :R (v50 / label~e.38)
                                                           :C (v51 / label~e.39,40)
                                                           :E (v52 / label
                                                                   :R (v61 / label~e.42)
                                                                   :H (v62 / label
                                                                           :A v51
                                                                           :A (v68 / label~e.43)
                                                                           :P (v69 / label~e.44)
                                                                           :A (v70 / label
                                                                                   :R (v73 / label~e.45)
                                                                                   :C (v74 / label
                                                                                           :P (v76 / label~e.46))))
                                                                   :L (v63 / label~e.47)
                                                                   :H (v64 / label
                                                                           :P (v71 / label
                                                                                   :C (v75 / label~e.50))
                                                                           :D (v72 / label~e.49)))))
                                           :N (v38 / label~e.52)
                                           :C (v39 / label
                                                   :A (v46 / label
                                                           :E (v53 / label~e.53)
                                                           :C (v54 / label~e.54)
                                                           :R (v55 / label~e.55))
                                                   :D (v47 / label
                                                           :E (v56 / label~e.56)
                                                           :C (v57 / label~e.57))
                                                   :P (v48 / label~e.58)
                                                   :A (v49 / label
                                                           :R (v58 / label~e.59)
                                                           :E (v59 / label
                                                                   :C (v65 / label~e.61)
                                                                   :R (v66 / label~e.62))
                                                           :C (v60 / label
                                                                   :A (v67 / label~e.63)))))))))
    :L (v3 / label~e.3)
    :H (v4 / label
           :D (v11 / label~e.6)
           :P (v12 / label~e.8)
           :A (v13 / label
                   :R (v24 / label~e.9)
                   :E (v25 / label~e.11)
                   :C (v26 / label~e.12))
           :A (v14 / label~e.4)))
