# ::id 207013
# ::tok This was followed by his role in Little Big Man ( 1970 ) where Jack Crabb , his character , ages from teenager to a 121 - year - old man .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4.3 4-1.1.4.4 5-1.1.4.1 6-1.1.4.2.1 7-1.1.4.2.2 8-1.1.4.2.2 9-1.1.4.2.2 11-1.1.4.2.3 13-1.1.4.2.4.1 14-1.1.4.2.4.2.1 15-1.1.4.2.4.2.1 17-1.1.4.2.4.2.2.1 18-1.1.4.2.4.2.2.2 20-1.1.4.2.4.3 21-1.1.4.2.4.4.1 22-1.1.4.2.4.4.2 23-1.1.4.2.4.5.1 25-1.1.4.2.4.5.3.2.1 27-1.1.4.2.4.5.3.2.2 29-1.1.4.2.4.5.3.3 30-1.1.4.2.4.5.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.2)
           :A (v5 / label
                  :P (v6 / label~e.5)
                  :A (v7 / label
                         :R (v10 / label~e.6)
                         :C (v11 / label~e.7,8,9)
                         :E (v12 / label~e.11)
                         :E (v13 / label
                                 :R (v14 / label~e.13)
                                 :A (v15 / label
                                         :C (v19 / label~e.14,15)
                                         :E (v20 / label
                                                 :E (v26 / label~e.17)
                                                 :C (v27 / label~e.18)))
                                 :P (v16 / label~e.20)
                                 :A (v17 / label
                                         :R (v21 / label~e.21)
                                         :C (v22 / label~e.22))
                                 :A (v18 / label
                                         :R (v23 / label~e.23)
                                         :E (v24 / label
                                                 :A (v25 / label~e.30)
                                                 :D (v28 / label
                                                         :Q (v30 / label~e.25)
                                                         :C (v31 / label~e.27))
                                                 :S (v29 / label~e.29))
                                         :C v25)))
                  :R (v8 / label~e.3)
                  :A (v9 / label~e.4))))
