# ::id 380001
# ::tok While complaining of the way Lee tended to disconnect from his actors once filming began , Gyllenhaal praised his encouraging direction of the actors and sensitive approach to the material .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2.1 4-1.2.2.2.2 5-1.2.2.3.1 6-1.2.2.3.2 8-1.2.2.3.4 9-1.2.2.3.5.1 10-1.2.2.3.5.2.2 11-1.2.2.3.5.2.1 12-1.2.2.4 13-1.2.2.5.1 14-1.2.2.5.2 16-1.2.4 17-1.3.2 18-1.3.3.2.4 19-1.3.3.3.2 20-1.3.3.3.3 21-1.3.3.3.4.1 23-1.3.3.3.4.3 24-1.3.3.1 25-1.3.3.2.1 26-1.3.3.2.2 27-1.3.3.2.3.1 29-1.3.3.2.3.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v5 / label~e.1)
           :A (v6 / label
                  :R (v10 / label~e.2)
                  :H (v11 / label
                          :C (v18 / label~e.4))
                  :H (v12 / label
                          :A (v19 / label~e.5)
                          :D (v20 / label~e.6)
                          :P (v21 / label~e.8)
                          :A (v22 / label
                                  :R (v32 / label~e.9)
                                  :E (v33 / label
                                          :A (v39 / label~e.11)
                                          :A (v40 / label~e.10))
                                  :C (v34 / label
                                          :A v39)))
                  :L (v13 / label~e.12)
                  :H (v14 / label
                          :A (v23 / label~e.13)
                          :P (v24 / label~e.14)))
           :A (v7 / label~e.16))
    :H (v4 / label
           :A v7
           :P (v8 / label~e.17)
           :A (v9 / label
                  :L (v15 / label~e.24)
                  :H (v16 / label
                          :D (v25 / label~e.25)
                          :P (v26 / label~e.26)
                          :A (v27 / label
                                  :R (v35 / label~e.27)
                                  :C (v36 / label~e.29))
                          :A (v28 / label~e.18))
                  :H (v17 / label
                          :A v28
                          :D (v29 / label~e.19)
                          :P (v30 / label~e.20)
                          :A (v31 / label
                                  :R (v37 / label~e.21)
                                  :A (v38 / label~e.23))))))
