# ::id 237007
# ::tok He has campaigned for conservation , against animal abuse and has promoted disaster relief efforts for floods in mainland China and the 2004 Indian Ocean Tsunami .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4.1.1 4-1.1.4.1.2.3 6-1.1.4.2.1 7-1.1.4.2.2.2 8-1.1.4.2.2.3 9-1.2 11-1.3.3 12-1.3.4.2.1 13-1.3.4.2.2 14-1.3.4.2.3 15-1.3.4.1.1 16-1.3.4.1.2.1.1 17-1.3.4.1.2.1.2.1 18-1.3.4.1.2.1.2.2 19-1.3.4.1.2.1.2.3 20-1.3.4.1.2.2 22-1.3.4.1.2.3.1.2 23-1.3.4.1.2.3.2.1 24-1.3.4.1.2.3.2.2 25-1.3.4.1.2.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.2)
           :A (v7 / label
                  :C (v10 / label
                          :R (v14 / label~e.3)
                          :C (v15 / label
                                  :A (v23 / label)
                                  :A (v24 / label)
                                  :P (v25 / label~e.4)))
                  :C (v11 / label
                          :R (v16 / label~e.6)
                          :C (v17 / label
                                  :A (v26 / label)
                                  :A (v27 / label~e.7)
                                  :P (v28 / label~e.8)))))
    :L (v3 / label~e.9)
    :H (v4 / label
           :A v5
           :P (v8 / label~e.11)
           :A (v9 / label
                  :E (v12 / label
                          :R (v18 / label~e.15)
                          :C (v19 / label
                                  :C (v29 / label
                                          :P (v32 / label~e.16)
                                          :A (v33 / label
                                                  :R (v37 / label~e.17)
                                                  :E (v38 / label~e.18)
                                                  :C (v39 / label~e.19)))
                                  :N (v30 / label~e.20)
                                  :C (v31 / label
                                          :T (v34 / label
                                                  :C (v40 / label~e.22))
                                          :A (v35 / label
                                                  :E (v41 / label~e.23)
                                                  :C (v42 / label~e.24))
                                          :P (v36 / label~e.25))))
                  :C (v13 / label
                          :A (v20 / label~e.12)
                          :P (v21 / label~e.13)
                          :D (v22 / label~e.14)))))
