# ::id 216005
# ::tok In his review , A.O. Scott called her " a terrific comic actress , largely because of her great expressive range , and the nimbleness with which she can shift from anxiety to aggression to genuine hurt . "
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.4 5-1.1.4 6-1.1.5 7-1.1.6 10-1.1.7.1.2 11-1.1.7.1.3 12-1.1.7.1.4 14-1.1.7.2.1 15-1.1.7.2.2 16-1.1.7.2.3 17-1.1.7.3.1 18-1.1.7.3.2 19-1.1.7.3.3 20-1.1.7.3.4 22-1.1.7.4 24-1.1.7.5.1.2 25-1.1.7.5.1.3 26-1.1.7.5.1.4 27-1.1.7.5.2 28-1.1.7.5.3 29-1.1.7.5.4 30-1.1.7.5.5.1 31-1.1.7.5.5.2.1 32-1.1.7.5.5.3 33-1.1.7.5.5.4.1 34-1.1.7.5.5.5 35-1.1.7.5.5.6.1 36-1.1.7.5.5.6.2.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :R (v8 / label~e.0)
                  :A (v9 / label~e.1)
                  :P (v10 / label~e.2))
           :A (v4 / label~e.4,5)
           :P (v5 / label~e.6)
           :A (v6 / label~e.7)
           :A (v7 / label
                  :H (v11 / label
                          :D (v16 / label~e.10)
                          :D (v17 / label~e.11)
                          :A (v18 / label~e.12))
                  :L (v12 / label
                          :E (v19 / label~e.14)
                          :C (v20 / label~e.15)
                          :R (v21 / label~e.16))
                  :H (v13 / label
                          :A (v22 / label~e.17)
                          :D (v23 / label~e.18)
                          :P (v24 / label~e.19)
                          :A (v25 / label~e.20))
                  :L (v14 / label~e.22)
                  :H (v15 / label
                          :D (v26 / label
                                  :C (v31 / label~e.24)
                                  :R (v32 / label~e.25)
                                  :R (v33 / label~e.26))
                          :A (v27 / label~e.27)
                          :D (v28 / label~e.28)
                          :P (v29 / label~e.29)
                          :A (v30 / label
                                  :R (v34 / label~e.30)
                                  :C (v35 / label
                                          :S (v40 / label~e.31))
                                  :R (v36 / label~e.32)
                                  :C (v37 / label
                                          :S (v41 / label~e.33))
                                  :R (v38 / label~e.34)
                                  :C (v39 / label
                                          :E (v42 / label~e.35)
                                          :C (v43 / label
                                                  :S (v44 / label~e.36))))))))
