# ::id 250010
# ::tok In 1999 , he starred as Kilroy in the Tennessee Williams play Camino Real at the Williamstown Theater Festival in Massachusetts .
# ::alignments 0-1.1.2.1 1-1.1.2.2 3-1.1.3 4-1.1.4 5-1.1.5.1 6-1.1.5.2 7-1.1.6.1 9-1.1.6.3.2 10-1.1.6.3.2 11-1.1.6.4 12-1.1.6.5 13-1.1.6.5 14-1.1.7.1 16-1.1.7.3.1 17-1.1.7.3.2 18-1.1.7.4 19-1.1.7.5.1 20-1.1.7.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v9 / label~e.0)
                  :C (v10 / label~e.1))
           :A (v4 / label~e.3)
           :P (v5 / label~e.4)
           :A (v6 / label
                  :R (v11 / label~e.5)
                  :C (v12 / label~e.6))
           :A (v7 / label
                  :R (v13 / label~e.7)
                  :E (v14 / label
                          :A (v16 / label~e.12,13)
                          :A (v21 / label~e.9,10))
                  :E (v15 / label~e.11)
                  :C v16)
           :A (v8 / label
                  :R (v17 / label~e.14)
                  :E (v18 / label
                          :E (v22 / label~e.16)
                          :C (v23 / label~e.17))
                  :C (v19 / label~e.18)
                  :E (v20 / label
                          :R (v24 / label~e.19)
                          :C (v25 / label~e.20)))))
