# ::id 214013
# ::tok Roger Ebert commented that Dunst 's creation of the child vampire Claudia was one of the " creepier " aspects of the film , and mentioned her ability to convey the impression of great age inside apparent youth .
# ::alignments 0-1.1.1 1-1.1.1 2-1.1.2 3-1.1.3.1 4-1.1.3.2.1.1 5-1.1.3.2.1.2 6-1.1.3.2.2 7-1.1.3.2.3.1 9-1.1.3.2.3.3.1 10-1.1.3.2.3.3.2 11-1.1.3.2.3.4 12-1.1.3.3 13-1.1.3.4.1.1 14-1.1.3.4.1.2 17-1.1.3.4.3.2 19-1.1.3.4.4 20-1.1.3.4.5.1 22-1.1.3.4.5.3 24-1.2 25-1.3.2 26-1.3.3.5 27-1.3.3.1 29-1.3.3.3 31-1.3.3.4.1.2 32-1.3.3.4.2.2 33-1.3.3.4.2.3.1 34-1.3.3.4.2.3.2 35-1.3.3.4.2.4.1 36-1.3.3.4.2.4.2.2 37-1.3.3.4.2.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0,1)
           :P (v6 / label~e.2)
           :A (v7 / label
                  :R (v10 / label~e.3)
                  :A (v11 / label
                          :A (v18 / label
                                  :C (v27 / label~e.4)
                                  :R (v28 / label~e.5))
                          :P (v19 / label~e.6)
                          :A (v20 / label
                                  :R (v29 / label~e.7)
                                  :E (v30 / label
                                          :E (v42 / label~e.9)
                                          :C (v43 / label~e.10))
                                  :C (v31 / label~e.11)))
                  :S (v12 / label~e.12)
                  :A (v13 / label
                          :Q (v21 / label
                                  :C (v32 / label~e.13)
                                  :R (v33 / label~e.14))
                          :E (v22 / label
                                  :A (v23 / label~e.19)
                                  :S (v34 / label~e.17))
                          :C v23
                          :E (v24 / label
                                  :R (v35 / label~e.20)
                                  :C (v36 / label~e.22)))))
    :L (v3 / label~e.24)
    :H (v4 / label
           :A v5
           :P (v8 / label~e.25)
           :A (v9 / label
                  :D (v14 / label~e.27)
                  :P (v15 / label~e.29)
                  :A (v16 / label
                          :P (v25 / label
                                  :C (v37 / label~e.31))
                          :A (v26 / label
                                  :S (v38 / label)
                                  :R (v39 / label~e.32)
                                  :A (v40 / label
                                          :E (v44 / label~e.33)
                                          :C (v45 / label~e.34))
                                  :A (v41 / label
                                          :R (v46 / label~e.35)
                                          :E (v47 / label
                                                  :A (v48 / label~e.37)
                                                  :S (v49 / label~e.36))
                                          :C v48)))
                  :A (v17 / label~e.26))))
