# ::id 546016
# ::tok The breach between Jack and Harry widened later that year .
# ::alignments 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.3.3 5-1.1.3.4 6-1.1.4 7-1.1.5.4 8-1.1.5.1 9-1.1.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :S (v3 / label~e.1)
           :A (v4 / label
                  :R (v7 / label~e.2)
                  :C (v8 / label~e.3)
                  :N (v9 / label~e.4)
                  :C (v10 / label~e.5))
           :D (v5 / label~e.6)
           :T (v6 / label
                  :E (v11 / label~e.8)
                  :C (v12 / label~e.9)
                  :R (v13 / label~e.7))))
