# ::id 249000
# ::tok 2005 saw Hawke star in the action thriller Assault on Precinct 13 , a loose remake of John Carpenter 's 1976 film of the same title , with an updated plot .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4 4-1.1.5.5 6-1.1.5.1.2 7-1.1.5.1.3 8-1.1.5.2 9-1.1.5.2 10-1.1.5.2 11-1.1.5.2 14-1.1.5.3.2 15-1.1.5.3.3 16-1.1.5.3.4.1 17-1.1.5.3.4.2.2 18-1.1.5.3.4.2.2 19-1.1.5.3.4.2.3 20-1.1.5.3.4.3.3 21-1.1.5.3.4.4 22-1.1.5.3.4.5.1 24-1.1.5.3.4.5.3 25-1.1.5.3.4.5.4 27-1.1.5.3.5.1 29-1.1.5.3.5.3 30-1.1.5.3.5.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label~e.0)
           :A (v4 / label~e.2)
           :P (v5 / label~e.3)
           :A (v6 / label
                  :E (v7 / label
                         :C (v11 / label~e.6)
                         :C (v12 / label~e.7))
                  :C (v8 / label~e.8,9,10,11)
                  :E (v9 / label
                         :E (v13 / label~e.14)
                         :C (v14 / label~e.15)
                         :E (v15 / label
                                 :R (v17 / label~e.16)
                                 :E (v18 / label
                                         :A (v20 / label~e.21)
                                         :A (v25 / label~e.17,18)
                                         :S (v26 / label~e.19))
                                 :E (v19 / label
                                         :A v20
                                         :P (v27 / label)
                                         :T (v28 / label~e.20))
                                 :C v20
                                 :E (v21 / label
                                         :R (v29 / label~e.22)
                                         :E (v30 / label~e.24)
                                         :C (v31 / label~e.25)))
                         :E (v16 / label
                                 :R (v22 / label~e.27)
                                 :E (v23 / label~e.29)
                                 :C (v24 / label~e.30)))
                  :R (v10 / label~e.4))))
