# ::id 459004
# ::tok On March 29 , 1999 , Jennings anchored the first installment of ABC 's 12 - hour miniseries , The Century ; production on the monumental project started in 1990 , and by the time it aired , it had cost the network $ 25 million . [
# ::alignments 0-1.1.1.2 1-1.1.1.3 2-1.1.1.4 4-1.1.1.5 6-1.1.2 7-1.1.3 8-1.1.4.1.1 9-1.1.4.1.2 10-1.1.4.1.3 11-1.1.4.1.4.1 12-1.1.4.1.4.2.1 13-1.1.4.1.4.2.2 14-1.1.4.1.4.3.1 16-1.1.4.1.4.3.2 17-1.1.4.1.4.4 19-1.1.4.2 20-1.1.4.2 22-1.2.1 23-1.2.2.1 24-1.2.2.2 25-1.2.2.3 26-1.2.2.4 27-1.2.3 28-1.2.4.1 29-1.2.4.2 31-1.3 32-1.4.1 33-1.4.2 34-1.4.3 35-1.5.1 36-1.5.2 38-1.6.1 40-1.6.3 41-1.6.4.1 42-1.6.4.2 43-1.6.5.1 44-1.6.5.2 45-1.6.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v8 / label
                  :R (v25 / label~e.0)
                  :C (v26 / label~e.1)
                  :C (v27 / label~e.2)
                  :C (v28 / label~e.4))
           :A (v9 / label~e.6)
           :P (v10 / label~e.7)
           :A (v11 / label
                   :E (v29 / label
                           :E (v41 / label~e.8)
                           :E (v42 / label~e.9)
                           :C (v43 / label~e.10)
                           :E (v44 / label
                                   :R (v45 / label~e.11)
                                   :E (v46 / label
                                           :C (v49 / label~e.12)
                                           :R (v50 / label~e.13))
                                   :E (v47 / label
                                           :Q (v51 / label~e.14)
                                           :C (v52 / label~e.16))
                                   :C (v48 / label~e.17)))
                   :C (v30 / label~e.19,20)))
    :H (v3 / label
           :P (v12 / label~e.22)
           :A (v13 / label
                   :R (v31 / label~e.23)
                   :E (v32 / label~e.24)
                   :E (v33 / label~e.25)
                   :C (v34 / label~e.26))
           :D (v14 / label~e.27)
           :T (v15 / label
                   :R (v35 / label~e.28)
                   :C (v36 / label~e.29)))
    :L (v4 / label~e.31)
    :L (v5 / label
           :R (v16 / label~e.32)
           :E (v17 / label~e.33)
           :C (v18 / label~e.34))
    :H (v6 / label
           :A (v19 / label~e.35)
           :P (v20 / label~e.36))
    :H (v7 / label
           :A (v21 / label~e.38)
           :S (v22 / label~e.40)
           :A (v23 / label
                   :E (v37 / label~e.41)
                   :C (v38 / label~e.42))
           :A (v24 / label
                   :C (v39 / label~e.43)
                   :Q (v40 / label~e.44,45))))
