# ::id 473011
# ::tok The 1992 event , which was the first one held after Johnson 's appearance in the 1992 Olympics , raised over $ 1.3 million for UNCF .
# ::alignments 1-1.1.1.2 2-1.1.1.3 4-1.1.1.4.2 5-1.1.1.4.3 7-1.1.1.4.4.2 8-1.1.1.4.4.3 9-1.1.1.4.4.4.1.2 10-1.1.1.4.4.4.2 11-1.1.1.4.4.4.3.1.1 12-1.1.1.4.4.4.3.1.2 13-1.1.1.4.4.4.3.2 14-1.1.1.4.4.4.3.3.1 16-1.1.1.4.4.4.3.3.3 17-1.1.1.4.4.4.3.3.4 19-1.1.3 20-1.1.4.1.1 21-1.1.4.2 22-1.1.4.1.2 23-1.1.4.1.3 24-1.1.5.3 25-1.1.5.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.1)
                  :C (v8 / label~e.2)
                  :E (v9 / label
                         :A v8
                         :R (v14 / label~e.4)
                         :S (v15 / label~e.5)
                         :A (v16 / label
                                 :Q (v20 / label~e.7)
                                 :C (v21 / label~e.8)
                                 :E (v22 / label
                                         :H (v23 / label
                                                 :A v21
                                                 :P (v26 / label~e.9))
                                         :L (v24 / label~e.10)
                                         :H (v25 / label
                                                 :A (v27 / label
                                                         :C (v30 / label~e.11)
                                                         :R (v31 / label~e.12))
                                                 :P (v28 / label~e.13)
                                                 :A (v29 / label
                                                         :R (v32 / label~e.14)
                                                         :E (v33 / label~e.16)
                                                         :C (v34 / label~e.17)))))))
           :P (v4 / label~e.19)
           :A (v5 / label
                  :Q (v10 / label
                          :R (v17 / label~e.20)
                          :C (v18 / label~e.22)
                          :C (v19 / label~e.23))
                  :C (v11 / label~e.21))
           :A (v6 / label
                  :C (v12 / label~e.25)
                  :R (v13 / label~e.24))))
