# ::id 243010
# ::tok His maternal grandfather , Howard Lemuel Green , served five terms in the Texas Legislature and was a minor - league baseball commissioner .
# ::alignments 0-1.1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.1.1.2 4-1.3.1 5-1.3.1 6-1.3.1 9-1.1.3 10-1.1.2.2 11-1.1.4.1 13-1.1.4.3 14-1.1.4.4 15-1.2 18-1.3.5.1.1 20-1.3.5.1.2 21-1.3.5.2 22-1.3.6
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v12 / label
                          :C (v19 / label
                                  :A (v23 / label~e.0)
                                  :A (v24 / label~e.2))
                          :E (v20 / label~e.1))
                  :C (v9 / label~e.4,5,6))
           :P (v6 / label
                  :C (v13 / label~e.10))
           :D (v7 / label~e.9)
           :A (v8 / label
                  :R (v14 / label~e.11)
                  :E (v15 / label~e.13)
                  :C (v16 / label~e.14)))
    :L (v3 / label~e.15)
    :H (v4 / label
           :A v9
           :A (v10 / label
                   :E (v17 / label
                           :E (v21 / label~e.18)
                           :C (v22 / label~e.20))
                   :C (v18 / label~e.21))
           :P (v11 / label~e.22)))
