# ::id 234001
# ::tok In a Clean Hong Kong commercial , he urged the people of Hong Kong to be more considerate with regards to littering , a problem that has been widespread for decades .
# ::alignments 0-1.1.1.1 2-1.1.1.3 3-1.1.1.3 4-1.1.1.3 5-1.1.1.4 7-1.1.3 8-1.1.4 10-1.1.5.2 11-1.1.5.3.1 12-1.1.5.3.2 13-1.1.5.3.2 16-1.1.6.3 17-1.1.6.4 18-1.1.6.5.1.1 19-1.1.6.5.1.2 20-1.1.6.5.1.3 21-1.1.6.5.2 24-1.1.6.5.3.2 25-1.1.6.5.3.3.2 28-1.1.6.5.3.3.5 29-1.1.6.5.3.3.6.1 30-1.1.6.5.3.3.6.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :R (v8 / label~e.0)
                  :E (v9 / label~e.2,3,4)
                  :C (v10 / label~e.5))
           :A (v4 / label~e.7)
           :P (v5 / label~e.8)
           :A (v6 / label
                  :C (v11 / label~e.10)
                  :E (v12 / label
                          :R (v16 / label~e.11)
                          :C (v17 / label~e.12,13)))
           :A (v7 / label
                  :D (v13 / label~e.16)
                  :P (v14 / label~e.17)
                  :A (v15 / label
                          :R (v18 / label
                                  :R (v21 / label~e.18)
                                  :C (v22 / label~e.19)
                                  :R (v23 / label~e.20))
                          :C (v19 / label~e.21)
                          :E (v20 / label
                                  :C (v24 / label~e.24)
                                  :E (v25 / label
                                          :A v24
                                          :R (v26 / label~e.25)
                                          :S (v27 / label~e.28)
                                          :T (v28 / label
                                                  :R (v29 / label~e.29)
                                                  :C (v30 / label~e.30)))))
                  :A v11)))
